feature,train_mean_gain_vs_static,train_positive_vs_static_rate,train_regret_vs_oracle,train_action_hit_rate,outer_mode,outer_fold,selection_mode
scope_config_count,0.0181177796342579,0.4727272727272727,0.01063512587230557,0.6909090909090909,leave_dataset,Solar6,train_score
patch_to_seq_ratio,0.0181177796342579,0.4727272727272727,0.01063512587230557,0.6909090909090909,leave_dataset,Solar6,train_score
pred_to_seq_ratio,0.0181177796342579,0.4727272727272727,0.01063512587230557,0.6909090909090909,leave_dataset,Solar6,train_score
d_layers,0.012897621296018987,0.4727272727272727,0.006435495729117406,0.7272727272727273,leave_dataset,Solar7,train_score
router_multivar_correlation_condition_number,0.011212858318114442,0.509090909090909,0.008326103742665018,0.7818181818181819,leave_dataset,Solar7,train_score
input_daily_cycle_energy_ratio,0.011091650083487243,0.4909090909090909,0.008449183664496838,0.7818181818181819,leave_dataset,Solar7,train_score
input_dominant_frequency_energy_ratio,0.011009362692185977,0.4909090909090909,0.008531902724184264,0.7636363636363637,leave_dataset,Solar7,train_score
router_timefreq_dominant_frequency_drift,0.010932418043001154,0.4727272727272727,0.00860917438360904,0.7454545454545455,leave_dataset,Solar7,train_score
input_jump_intensity,0.010907877795044284,0.509090909090909,0.008630652597349015,0.7636363636363637,leave_dataset,Solar7,train_score
seq_len,0.01082559040374302,0.509090909090909,0.00871337165703644,0.7454545454545455,leave_dataset,Solar7,train_score
input_turbulence_score,0.01082559040374302,0.509090909090909,0.00871337165703644,0.7454545454545455,leave_dataset,Solar7,train_score
router_freq_harmonic_energy_ratio,0.010786316750030884,0.4727272727272727,0.008757806504914298,0.7454545454545455,leave_dataset,Solar7,train_score
router_freq_seasonal_peak_strength,0.010772636637111503,0.4909090909090909,0.00876862877925874,0.7272727272727273,leave_dataset,Solar7,train_score
input_spectral_entropy,0.010670002226747792,0.4727272727272727,0.0088715901998624,0.7272727272727273,leave_dataset,Solar7,train_score
router_multivar_missing_or_constant_channel_ratio,0.01060181695935749,0.5272727272727272,0.008936314318300793,0.7454545454545455,leave_dataset,Solar7,train_score
router_freq_spectral_entropy,0.01055317081071172,0.4727272727272727,0.008988421615898471,0.6909090909090909,leave_dataset,Solar7,train_score
n_heads,0.010505876474917596,0.43636363636363634,0.00904087714585832,0.7090909090909091,leave_dataset,Solar7,train_score
d_model,0.010505876474917596,0.43636363636363634,0.00904087714585832,0.7090909090909091,leave_dataset,Solar7,train_score
